Index,Kelas,Skenario,Deletion (↓),Insertion (↑),Robustness (↑),Sparsity (↑),Cost (Sec) (↓)
332,MildDemented,SCN-02: LIME (n=2000),0.7525150701403618,0.9508166052401067,0.9311335271803858,0.040716677295918366,17.381662607192993
332,MildDemented,SCN-03: SHAP (e=100),0.8774709232151507,0.8259751595556736,0.787992971425691,0.3125,0.6948730945587158
332,MildDemented,SCN-03: SHAP (e=500),0.8972890801727772,0.9130319692194463,0.9162708823595137,0.171875,2.8915634155273438
332,MildDemented,SCN-03: SHAP (e=2000),0.9527824617922306,0.5101630397140979,0.9521472164622471,0.21484375,11.986874103546143
821,MildDemented,SCN-01: Grad-CAM,0.5720032155513763,0.6999279331415892,0.9211586117744446,0.7281768176020408,0.017303466796875
821,MildDemented,SCN-02: LIME (n=100),0.163288260221816,0.5094070329563692,0.9335897248729361,0.1590202487244898,0.9054014682769775
821,MildDemented,SCN-02: LIME (n=500),0.2732943250623066,0.647619637218304,0.9338680678110217,0.7646484375,4.387128829956055
821,MildDemented,SCN-02: LIME (n=2000),0.34170283064013346,0.8149632032960653,0.9095463536509778,0.8637396364795918,16.568517208099365
821,MildDemented,SCN-03: SHAP (e=100),0.6913903675973416,0.9144986614584922,0.8132323290119864,0.0625,0.6549327373504639
821,MildDemented,SCN-03: SHAP (e=500),0.5271907117217779,0.9277686759829521,0.9493363027757108,0.03125,2.9608118534088135
821,MildDemented,SCN-03: SHAP (e=2000),0.1840554839931429,0.9186454519629478,0.9560786529165824,0.015625,12.014129400253296
460,MildDemented,SCN-01: Grad-CAM,0.1908012800413417,0.5315258082002401,0.9581546187400818,0.815788424744898,0.022510766983032227
